-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1990 through 03/31/2020 
Location: Latitude  34.6078   Longitude 43.6908 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 140.22 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,T2M_MAX,T2M_MIN,T2M,WS10M,ALLSKY_SFC_LW_DWN,TS,WS10M_MIN,WS10M_MAX,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
34.60781,43.69081,1994,12,27,   46.41,   14.68,    2.32,    7.05,    2.60,              6.49,    5.87,    1.36,    3.98,              0.64,              3.13,              3.03
34.60781,43.69081,1994,12,28,   46.53,   13.97,    4.22,    8.64,    6.23,              7.60,    8.06,    4.18,    8.15,              0.23,              3.34,              1.10
34.60781,43.69081,1994,12,29,   70.15,   11.66,    5.60,    8.61,    7.03,              7.91,    8.40,    5.40,    8.66,              0.28,              2.93,              1.34
34.60781,43.69081,1994,12,30,   88.36,   11.95,    8.83,   10.07,    4.16,              7.73,    9.76,    0.48,    7.58,              0.26,              3.35,              1.22
34.60781,43.69081,1994,12,31,   78.27,   14.85,    7.24,   10.05,    1.79,              6.87,    9.30,    0.64,    2.97,              0.55,              3.41,              2.63
34.60781,43.69081,1995,01,01,   73.38,   15.23,    3.58,    8.62,    2.37,              7.76,    8.11,    0.42,    4.25,              0.39,              3.26,              1.88
34.60781,43.69081,1995,01,02,   73.62,   16.78,    3.95,    9.46,    2.44,              6.96,    9.30,    0.67,    3.92,              0.65,              3.28,              3.14
34.60781,43.69081,1995,01,03,   80.07,   16.93,    5.48,    9.93,    2.99,              6.60,    9.70,    1.98,    4.02,              0.68,              3.32,              3.27
34.60781,43.69081,1995,01,04,   78.29,   17.38,    5.55,   10.30,    2.15,              7.29,   10.02,    1.25,    3.26,              0.34,              3.37,              1.63
34.60781,43.69081,1995,01,05,   74.91,   16.05,    5.57,   10.24,    1.69,              7.50,    9.17,    0.20,    2.99,              0.38,              3.39,              1.86
34.60781,43.69081,1995,01,06,   67.82,   19.32,    6.30,   11.47,    3.13,              7.54,   11.17,    2.21,    3.84,              0.67,              3.42,              3.29
34.60781,43.69081,1995,01,07,   57.68,   18.56,    7.78,   12.41,    1.67,              7.68,   10.99,    0.27,    3.30,              0.43,              3.46,              2.13
34.60781,43.69081,1995,01,08,   56.21,   20.38,    7.87,   12.93,    3.00,              7.00,   12.09,    1.48,    4.37,              0.60,              3.52,              2.93
34.60781,43.69081,1995,01,09,   64.57,   19.42,    7.37,   12.00,    1.68,              6.69,   11.18,    0.37,    2.82,              0.67,              3.58,              3.33
34.60781,43.69081,1995,01,10,   74.79,   15.34,    6.77,   10.04,    1.78,              7.65,    8.90,    0.21,    3.10,              0.38,              3.44,              1.89
34.60781,43.69081,1995,01,11,   78.82,   15.95,    5.07,    9.68,    3.87,              7.76,    9.59,    2.41,    5.80,              0.34,              3.53,              1.68
34.60781,43.69081,1995,01,12,   68.15,   17.18,    5.31,    9.81,    2.23,              7.43,    9.06,    1.21,    3.48,              0.39,              3.61,              1.97
34.60781,43.69081,1995,01,13,   69.37,   16.64,    4.01,    8.84,    2.41,              6.33,    8.76,    0.18,    3.24,              0.64,              3.72,              3.24
34.60781,43.69081,1995,01,14,   64.93,   17.41,    3.68,    9.26,    3.27,              6.65,    8.82,    2.69,    3.98,              0.61,              3.79,              3.10
34.60781,43.69081,1995,01,15,   60.23,   14.34,    5.30,    9.00,    3.13,              7.40,    8.44,    2.07,    4.85,              0.40,              3.65,              2.06
34.60781,43.69081,1995,01,16,   78.39,   13.86,    5.23,    9.09,    4.99,              7.52,    8.68,    2.01,    6.80,              0.10,              3.50,              0.54
34.60781,43.69081,1995,01,17,   71.77,   13.81,    4.15,    7.79,    2.52,              6.64,    8.17,    0.15,    4.78,              0.55,              3.74,              2.85
34.60781,43.69081,1995,01,18,   59.81,   15.66,    4.04,    8.79,    3.10,              6.29,    8.23,    2.17,    4.82,              0.72,              3.79,              3.79
34.60781,43.69081,1995,01,19,   66.89,   14.43,    3.90,    7.89,    2.77,              6.71,    7.88,    1.22,    4.71,              0.63,              3.77,              3.34
34.60781,43.69081,1995,01,20,   68.18,   12.46,    1.53,    6.15,    3.06,              6.68,    6.16,    0.88,    4.81,              0.62,              3.92,              3.27
34.60781,43.69081,1995,01,21,   56.01,   11.93,    0.38,    4.72,    3.45,              7.00,    4.43,    2.21,    5.38,              0.32,              3.87,              1.73
34.60781,43.69081,1995,01,22,   55.98,   12.24,   -1.05,    4.58,    3.48,              6.47,    4.45,    2.29,    5.47,              0.58,              3.87,              3.13
34.60781,43.69081,1995,01,23,   57.04,   12.20,   -0.19,    4.96,    2.79,              6.80,    4.81,    1.44,    3.72,              0.44,              3.92,              2.39
34.60781,43.69081,1995,01,24,   57.51,   13.01,   -0.66,    5.24,    3.43,              5.87,    5.14,    2.44,    4.64,              0.73,              3.97,              3.97
34.60781,43.69081,1995,01,25,   63.23,   14.25,   -0.19,    6.16,    3.83,              6.03,    5.72,    1.75,    6.26,              0.73,              4.03,              4.03
34.60781,43.69081,1995,01,26,   58.57,   16.25,    2.80,    8.95,    1.87,              6.79,    7.74,    0.62,    2.99,              0.57,              4.07,              3.18
34.60781,43.69081,1995,01,27,   71.25,   16.67,    5.73,    9.92,    2.96,              6.68,    9.87,    2.03,    4.10,              0.69,              4.03,              3.87
34.60781,43.69081,1995,01,28,   61.60,   17.05,    3.78,   10.07,    2.38,              6.32,    9.18,    0.79,    3.84,              0.74,              4.17,              4.17
34.60781,43.69081,1995,01,29,   58.64,   18.09,    3.76,   10.12,    3.44,              6.79,    9.53,    2.20,    4.80,              0.62,              3.96,              3.51
34.60781,43.69081,1995,01,30,   50.79,   19.89,    5.16,   12.11,    3.05,              6.89,   10.95,    1.24,    5.01,              0.70,              4.12,              3.99
34.60781,43.69081,1995,01,31,   59.87,   17.04,    7.43,   11.64,    3.10,              8.06,   10.93,    0.66,    4.30,              0.25,              4.05,              1.44
34.60781,43.69081,1995,02,01,   68.04,   19.36,    8.25,   12.94,    2.33,              7.82,   13.58,    0.35,    3.21,              0.60,              3.83,              3.49
34.60781,43.69081,1995,02,02,   61.70,   18.18,    9.03,   12.78,    1.93,              7.55,   12.02,    0.34,    3.30,              0.52,              3.98,              3.06
34.60781,43.69081,1995,02,03,   60.15,   19.68,    6.11,   12.04,    3.44,              7.73,   11.31,    1.95,    5.16,              0.55,              3.91,              3.26
34.60781,43.69081,1995,02,04,   73.89,   19.25,    6.78,   12.92,    4.70,              7.49,   12.95,    3.00,    6.15,              0.38,              3.08,              2.28
34.60781,43.69081,1995,02,05,   76.36,   14.91,    8.28,   12.03,    3.89,              7.60,   11.94,    1.66,    6.04,              0.60,              4.26,              3.63
34.60781,43.69081,1995,02,06,   57.32,   17.24,    4.30,   10.66,    2.99,              7.35,    9.85,    0.47,    5.21,              0.58,              3.75,              3.53
34.60781,43.69081,1995,02,07,   66.22,   14.73,    7.24,   10.30,    5.44,              7.65,    9.97,    2.17,    8.68,              0.25,              4.35,              1.54
34.60781,43.69081,1995,02,08,   67.67,   14.08,    4.03,    9.14,    3.20,              7.25,    9.60,    1.70,    4.82,              0.56,              3.85,              3.49
34.60781,43.69081,1995,02,09,   68.09,   12.71,    4.72,    8.44,    2.06,              7.22,    8.65,    0.71,    3.30,              0.48,              4.26,              3.00
34.60781,43.69081,1995,02,10,   63.63,   15.06,    2.76,    8.50,    1.94,              6.45,    8.07,    0.83,    3.48,              0.62,              4.47,              3.93
34.60781,43.69081,1995,02,11,   64.28,   17.34,    4.97,   10.00,    2.72,              6.53,    9.48,    0.88,    5.33,              0.66,              4.49,              4.18
34.60781,43.69081,1995,02,12,   60.24,   19.56,    4.34,   11.01,    3.68,              6.40,   11.33,    2.88,    4.60,              0.72,              4.61,              4.61
34.60781,43.69081,1995,02,13,   50.04,   20.47,    3.81,   11.29,    2.39,              6.37,   11.26,    0.33,    3.82,              0.71,              4.60,              4.60
34.60781,43.69081,1995,02,14,   51.64,   18.98,    6.93,   11.84,    2.92,              7.29,   10.95,    1.09,    4.83,              0.34,              4.76,              2.23
34.60781,43.69081,1995,02,15,   84.62,   10.58,    6.77,    8.90,    3.49,              7.65,    8.70,    0.88,    6.32,              0.07,              4.67,              0.43
34.60781,43.69081,1995,02,16,   74.62,   14.04,    6.66,   10.06,    1.75,              7.81,   10.18,    0.47,    2.88,              0.26,              4.77,              1.76
34.60781,43.69081,1995,02,17,   67.49,   16.61,    4.22,   10.42,    2.36,              7.59,   10.95,    0.73,    3.17,              0.52,              4.68,              3.52
34.60781,43.69081,1995,02,18,   62.10,   19.12,    4.71,   11.34,    3.96,              6.69,   11.63,    3.05,    5.27,              0.71,              5.05,              4.79
34.60781,43.69081,1995,02,19,   57.44,   19.11,    4.27,   10.70,    3.26,              6.64,   10.96,    2.29,    4.36,              0.69,              5.00,              4.71
34.60781,43.69081,1995,02,20,   49.79,   19.98,    4.63,   11.49,    2.66,              6.81,   11.51,    1.68,    3.54,              0.75,              5.20,              5.18
34.60781,43.69081,1995,02,21,   46.28,   18.58,    7.26,   12.39,    1.65,              7.64,   11.90,    0.39,    2.73,              0.56,              4.57,              3.89
34.60781,43.69081,1995,02,22,   69.48,   12.83,    6.35,    9.56,    3.04,              7.53,    8.85,    1.71,    4.30,              0.13,              5.00,              0.94
34.60781,43.69081,1995,02,23,   65.56,   18.53,    7.17,   11.44,    3.60,              7.37,   11.09,    2.02,    5.57,              0.54,              5.05,              3.84
34.60781,43.69081,1995,02,24,   53.16,   19.61,    4.56,   11.03,    3.01,              6.54,   11.03,    1.93,    3.99,              0.76,              5.45,              5.45
34.60781,43.69081,1995,02,25,   33.56,   20.22,    2.97,   10.91,    3.46,              6.22,   10.10,    0.80,    6.17,              0.77,              5.56,              5.56
34.60781,43.69081,1995,02,26,   38.36,   19.64,    2.51,   10.39,    2.72,              6.16,   10.18,    1.32,    3.59,              0.77,              5.60,              5.60
34.60781,43.69081,1995,02,27,   43.66,   20.30,    3.82,   11.03,    3.82,              6.27,   10.73,    2.42,    5.49,              0.76,              5.56,              5.56
34.60781,43.69081,1995,02,28,   43.56,   23.03,    4.52,   12.53,    3.51,              6.39,   12.54,    2.58,    4.48,              0.74,              5.48,              5.48
34.60781,43.69081,1995,03,01,   47.23,   20.43,    5.76,   11.94,    2.06,              7.65,   11.01,    0.57,    3.65,              0.59,              5.69,              4.43
34.60781,43.69081,1995,03,02,   38.22,   22.80,    6.66,   14.46,    1.83,              6.80,   13.29,    0.88,    2.87,              0.76,              5.76,              5.75
34.60781,43.69081,1995,03,03,   39.41,   24.32,    6.30,   14.25,    2.69,              6.55,   14.28,    1.01,    4.01,              0.77,              5.82,              5.82
34.60781,43.69081,1995,03,04,   39.02,   23.11,    6.66,   13.92,    3.12,              6.57,   13.83,    1.65,    3.83,              0.75,              5.76,              5.76
34.60781,43.69081,1995,03,05,   36.99,   22.21,    6.34,   13.67,    2.94,              6.59,   13.14,    2.19,    3.92,              0.74,              5.71,              5.71
34.60781,43.69081,1995,03,06,   37.53,   23.26,    8.70,   14.71,    2.27,              7.08,   13.92,    0.94,    3.31,              0.75,              5.85,              5.81
34.60781,43.69081,1995,03,07,   39.71,   23.36,    9.99,   16.02,    2.45,              7.60,   15.97,    0.64,    3.60,              0.64,              5.21,              5.04
34.60781,43.69081,1995,03,08,   42.63,   23.93,   10.48,   15.97,    2.96,              7.47,   16.31,    2.09,    3.87,              0.65,              5.25,              5.10
34.60781,43.69081,1995,03,09,   42.80,   24.31,   10.07,   16.38,    2.60,              7.10,   16.23,    0.15,    3.88,              0.71,              5.80,              5.68
34.60781,43.69081,1995,03,10,   41.80,   24.25,    9.81,   16.42,    2.99,              7.16,   17.06,    1.49,    4.19,              0.63,              5.24,              5.07
34.60781,43.69081,1995,03,11,   50.53,   26.54,    9.95,   17.40,    4.92,              7.99,   17.86,    3.85,    7.31,              0.61,              5.80,              4.93
34.60781,43.69081,1995,03,12,   63.59,   24.56,   12.67,   17.86,    4.75,              8.22,   18.17,    1.22,    8.00,              0.57,              5.61,              4.64
34.60781,43.69081,1995,03,13,   51.80,   21.64,    9.63,   15.16,    3.47,              7.17,   16.19,    2.46,    4.60,              0.61,              5.26,              5.02
34.60781,43.69081,1995,03,14,   44.01,   20.59,    6.42,   13.21,    4.14,              7.47,   13.66,    2.54,    5.58,              0.64,              6.49,              5.33
34.60781,43.69081,1995,03,15,   46.01,   21.83,    9.26,   14.40,    3.06,              7.52,   15.05,    0.63,    5.95,              0.61,              6.29,              5.09
34.60781,43.69081,1995,03,16,   46.59,   22.69,   10.92,   15.95,    5.67,              8.60,   16.00,    2.07,    9.17,              0.54,              6.12,              4.57
34.60781,43.69081,1995,03,17,   62.79,   19.07,    9.61,   14.10,    2.73,              7.55,   14.39,    1.20,    4.92,              0.57,              6.24,              4.83
34.60781,43.69081,1995,03,18,   50.29,   21.85,    9.33,   15.97,    1.64,              7.71,   15.88,    0.37,    2.86,              0.59,              5.76,              4.99
34.60781,43.69081,1995,03,19,   66.09,   17.19,    9.26,   13.57,    3.44,              8.24,   14.01,    1.94,    4.79,              0.23,              6.48,              2.01
34.60781,43.69081,1995,03,20,   58.77,   22.08,    6.83,   13.96,    3.76,              6.90,   14.79,    2.57,    5.21,              0.66,              5.70,              5.70
